n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.01125,0.23619600000000002,3.375000000000001e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014026174229311295
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014946865959699612
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,1.2000000000000002,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0015966323535991655
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,1.0,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.001485548425708828
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0015626137348205662
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.4,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0018668104305661279
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.2999999999999998,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.001913394915725814
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0999999999999999,../res/2024-12-18 11:07:04.csv,2,3,0.0015816224240487065
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,0.9999999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0016250182345951226
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0017726929615276988
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.00567,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0016154116845570655
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.00567,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0016909653081398912
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.00567,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0018287829176334093
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0062369999999999995,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.001738487347308335
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.005103,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0016767209442377507
3000,500,0.01125,0.23619600000000002,2.5312500000000005e-05,42.340320000000006,22.68,105.3,14.4342,0.9,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.000405,0.0045927,PCARFC,750,False,1.3499999999999999,0.9499999999999997,../res/2024-12-18 11:07:04.csv,2,3,0.0015189188058143226
