n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,250,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.007,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0026849673843650406
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.5,../res/RFC_VRIJDAG__250.csv,3,5,0.007143621666895965
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,34.375,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005601668275489998
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,375,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.007,PCARFC,93.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0024277357704396785
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.30000000000000004,../res/RFC_VRIJDAG__250.csv,3,5,0.006813255575149874
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00036449999999999997,0.0077,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0042859546097390845
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,312,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,78.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.002642496756126446
1900,500,0.02,0.2916,6.000000000000001e-05,60.0,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.004916077690199645
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,28.125,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.00647094928048057
1900,500,0.02,0.2916,6.000000000000001e-05,36.0,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005150674234567532
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00055,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006714913386427039
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,250,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.007,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.002826323433605568
1900,500,0.02,0.2916,6.000000000000001e-05,27.0,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005660320152745221
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00036449999999999997,0.0063,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.003827614965943791
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007327000318086039
1900,500,0.02,0.4,6.000000000000001e-05,60.0,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,30.9375,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006011787742796149
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.000495,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005905385497310577
1900,500,0.02,0.4,6.000000000000001e-05,36.0,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,30.9375,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006295319340771516
1900,500,0.02,0.2916,6.000000000000001e-05,27.0,35.0,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0059235218722850135
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006795443509625956
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00036449999999999997,0.00567,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0052838225739733615
1900,500,0.02,0.2916,6.000000000000001e-05,27.0,21.0,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007416004893124209
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.0062369999999999995,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.00673757537364294
1900,500,0.02,0.4,6.000000000000001e-05,48,35.0,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,30.9375,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006241896919510992
1900,500,0.02,0.2916,6.000000000000001e-05,27.0,28,37.5,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007340421019587773
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005445,0.005103,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007148826832665963
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,375,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,93.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.00209654991735715
